Index,Date,Open,High,Low,Close,Adj Close
HSI,2014-11-04,23849.7207,24016.41992,23815.84961,23845.66016,23845.66016
HSI,2014-11-05,23846.83984,23846.83984,23623.14063,23695.61914,23695.61914
HSI,2014-11-06,23737.75977,23775.73047,23623.41016,23649.31055,23649.31055
HSI,2014-11-07,23607.65039,23831.25,23430.19922,23550.24023,23550.24023
HSI,2014-11-10,24074.84961,24110.24023,23703.7207,23744.69922,23744.69922
HSI,2014-11-11,23809.41016,23931.44922,23760.5293,23808.2793,23808.2793
HSI,2014-11-12,23883.31055,23999.9707,23801.73047,23938.17969,23938.17969
HSI,2014-11-13,23854.33008,24097.91992,23850.39063,24019.93945,24019.93945
HSI,2014-11-14,24048.35938,24102.69922,23966.80078,24087.38086,24087.38086
HSI,2014-11-17,24313.06055,24313.06055,23787.2793,23797.08008,23797.08008
HSI,2014-11-18,23868.90039,23881.00977,23483.18945,23529.16992,23529.16992
HSI,2014-11-19,23466.07031,23572.21094,23341.16016,23373.31055,23373.31055
HSI,2014-11-20,23401.0,23461.01953,23252.63086,23349.64063,23349.64063
HSI,2014-11-21,23353.7207,23508.01953,23301.48047,23437.11914,23437.11914
HSI,2014-11-24,23883.32031,23936.33984,23823.56055,23893.14063,23893.14063
HSI,2014-11-25,23841.16016,23935.07031,23809.50977,23843.91016,23843.91016
HSI,2014-11-26,23833.18945,24176.64063,23799.41992,24111.98047,24111.98047
HSI,2014-11-27,24169.84961,24228.10938,23962.43945,24004.2793,24004.2793
HSI,2014-11-28,23982.28906,24117.16016,23887.63086,23987.44922,23987.44922
HSI,2014-12-01,23678.0,23731.75977,23318.48047,23367.44922,23367.44922
HSI,2014-12-02,23400.10938,23784.94922,23293.81055,23654.30078,23654.30078
HSI,2014-12-03,23756.05078,23921.75977,23378.81055,23428.61914,23428.61914
HSI,2014-12-04,23554.81055,23844.24023,23456.71094,23832.56055,23832.56055
HSI,2014-12-05,23907.7793,24170.05078,23772.83984,24002.64063,24002.64063
HSI,2014-12-08,24113.14063,24189.58984,24012.15039,24047.66992,24047.66992
HSI,2014-12-09,23910.41016,23934.01953,23399.86914,23485.83008,23485.83008
HSI,2014-12-10,23442.68945,23656.50977,23345.89063,23524.51953,23524.51953
HSI,2014-12-11,23269.50977,23382.83008,23169.66992,23312.53906,23312.53906
HSI,2014-12-12,23328.99023,23445.96094,23230.0293,23249.19922,23249.19922
HSI,2014-12-15,22977.83984,23067.66992,22856.01953,23027.84961,23027.84961
HSI,2014-12-16,22877.30078,22944.2793,22641.06055,22670.5,22670.5
HSI,2014-12-17,22697.67969,22726.56055,22529.75,22585.83984,22585.83984
HSI,2014-12-18,22878.33984,22935.05078,22736.89063,22832.21094,22832.21094
HSI,2014-12-19,23158.26953,23189.59961,23041.36914,23116.63086,23116.63086
HSI,2014-12-22,23264.05078,23478.90039,23264.05078,23408.57031,23408.57031
HSI,2014-12-23,23423.33008,23495.61914,23269.42969,23333.68945,23333.68945
HSI,2014-12-24,23290.41992,23421.09961,23290.41992,23349.33984,23349.33984
HSI,2014-12-29,23694.5293,23867.46094,23694.5293,23773.17969,23773.17969
HSI,2014-12-30,23853.13086,23853.13086,23442.55078,23501.09961,23501.09961
HSI,2014-12-31,23480.81055,23632.34961,23464.25,23605.03906,23605.03906
HSI,2015-01-02,23699.19922,23998.90039,23655.5,23721.30078,23721.30078
HSI,2015-01-05,23699.18945,23998.86914,23655.51953,23721.32031,23721.32031
HSI,2015-01-06,23515.13086,23611.0,23312.5,23485.41016,23485.41016
HSI,2015-01-07,23396.69922,23715.71094,23332.0293,23681.25977,23681.25977
HSI,2015-01-08,23920.34961,23941.64063,23719.05078,23835.5293,23835.5293
HSI,2015-01-09,24049.69922,24169.06055,23859.49023,23919.94922,23919.94922
HSI,2015-01-12,24118.58984,24118.58984,23905.00977,24026.46094,24026.46094
HSI,2015-01-13,23908.23047,24254.10938,23908.23047,24215.9707,24215.9707
HSI,2015-01-14,24276.33008,24326.69922,24056.2207,24112.59961,24112.59961
HSI,2015-01-15,24169.34961,24369.0,24070.39063,24350.91016,24350.91016
HSI,2015-01-16,24196.84961,24253.08984,24086.21094,24103.51953,24103.51953
HSI,2015-01-19,23971.23047,24049.55078,23590.05078,23738.49023,23738.49023
HSI,2015-01-20,23798.46094,23997.31055,23747.91992,23951.16016,23951.16016
HSI,2015-01-21,24036.41016,24373.2793,24016.63086,24352.58008,24352.58008
HSI,2015-01-22,24480.01953,24589.61914,24438.98047,24522.63086,24522.63086
HSI,2015-01-23,24807.35938,24896.2207,24726.76953,24850.44922,24850.44922
HSI,2015-01-26,24907.18945,24916.49023,24761.55078,24909.90039,24909.90039
HSI,2015-01-27,24995.08008,24995.08008,24672.75977,24807.2793,24807.2793
HSI,2015-01-28,24799.98047,24983.89063,24716.67969,24861.81055,24861.81055
HSI,2015-01-29,24645.19922,24739.2207,24524.17969,24595.84961,24595.84961
HSI,2015-01-30,24771.36914,24771.36914,24450.05078,24507.05078,24507.05078
HSI,2015-02-02,24347.26953,24506.81055,24324.36914,24484.74023,24484.74023
HSI,2015-02-03,24542.49023,24602.59961,24327.50977,24554.7793,24554.7793
HSI,2015-02-04,24750.75977,24824.58008,24642.5,24679.75977,24679.75977
HSI,2015-02-05,25048.25977,25048.25977,24642.81055,24765.49023,24765.49023
HSI,2015-02-06,24843.19922,24843.19922,24645.75977,24679.39063,24679.39063
HSI,2015-02-09,24529.55078,24657.86914,24449.48047,24521.0,24521.0
HSI,2015-02-10,24475.03906,24583.78906,24422.84961,24528.09961,24528.09961
HSI,2015-02-11,24512.61914,24551.74023,24266.67969,24315.01953,24315.01953
HSI,2015-02-12,24377.58984,24514.49023,24226.28906,24422.15039,24422.15039
HSI,2015-02-13,24535.66016,24702.53906,24521.13086,24682.53906,24682.53906
HSI,2015-02-16,24717.49023,24771.59961,24687.15039,24726.5293,24726.5293
HSI,2015-02-17,24653.88086,24855.75,24653.88086,24784.88086,24784.88086
HSI,2015-02-18,24836.05078,24871.78906,24806.06055,24832.08008,24832.08008
HSI,2015-02-23,24916.24023,24916.24023,24664.67969,24836.75977,24836.75977
HSI,2015-02-24,24776.7207,24808.30078,24673.92969,24750.07031,24750.07031
HSI,2015-02-25,24822.2793,24869.36914,24691.7793,24778.2793,24778.2793
HSI,2015-02-26,24718.2793,24998.64063,24709.56055,24902.06055,24902.06055
HSI,2015-02-27,24902.60938,25101.96094,24815.0293,24823.28906,24823.28906
HSI,2015-03-02,24996.75977,24997.83008,24715.38086,24887.43945,24887.43945
HSI,2015-03-03,24984.61914,24984.61914,24663.42969,24702.7793,24702.7793
HSI,2015-03-04,24656.93945,24705.96094,24439.28906,24465.38086,24465.38086
HSI,2015-03-05,24274.90039,24393.84961,24133.71094,24193.03906,24193.03906
HSI,2015-03-06,24235.75977,24294.35938,24126.08984,24164.0,24164.0
HSI,2015-03-09,23982.5,24205.85938,23910.16016,24123.05078,24123.05078
HSI,2015-03-10,24150.67969,24152.40039,23869.82031,23896.98047,23896.98047
HSI,2015-03-11,23807.09961,23899.85938,23703.83984,23717.9707,23717.9707
HSI,2015-03-12,23709.16992,23880.25,23677.06055,23797.96094,23797.96094
HSI,2015-03-13,23808.9707,23918.71094,23790.83008,23823.21094,23823.21094
HSI,2015-03-16,23771.40039,23970.05078,23711.26953,23949.55078,23949.55078
HSI,2015-03-17,24106.4707,24106.4707,23822.7793,23901.49023,23901.49023
HSI,2015-03-18,23938.63086,24210.75,23938.63086,24120.08008,24120.08008
HSI,2015-03-19,24325.56055,24500.23047,24248.83984,24468.89063,24468.89063
HSI,2015-03-20,24417.5293,24524.55078,24351.5,24375.24023,24375.24023
HSI,2015-03-23,24538.33984,24559.76953,24436.41992,24494.50977,24494.50977
HSI,2015-03-24,24484.67969,24490.15039,24294.94922,24399.59961,24399.59961
HSI,2015-03-25,24410.5293,24613.68945,24377.91992,24528.23047,24528.23047
HSI,2015-03-26,24442.50977,24592.00977,24399.83984,24497.08008,24497.08008
HSI,2015-03-27,24541.43945,24549.88086,24420.4707,24486.19922,24486.19922
HSI,2015-03-30,24727.46094,24949.34961,24725.51953,24855.11914,24855.11914
HSI,2015-03-31,25113.19922,25113.19922,24876.36914,24900.89063,24900.89063
HSI,2015-04-01,24955.19922,25099.06055,24926.10938,25082.75,25082.75
HSI,2015-04-02,25214.33008,25297.80078,25152.57031,25275.64063,25275.64063
HSI,2015-04-08,25708.24023,26247.63086,25640.03906,26236.85938,26236.85938
HSI,2015-04-09,26913.2793,27922.66992,26732.23047,26944.39063,26944.39063
HSI,2015-04-10,27373.67969,27373.67969,26812.75,27272.39063,27272.39063
HSI,2015-04-13,27374.33008,28031.96094,27304.11914,28016.33984,28016.33984
HSI,2015-04-14,27688.25977,27915.00977,27483.44922,27561.49023,27561.49023
HSI,2015-04-15,27693.25,27807.98047,27442.51953,27618.82031,27618.82031
HSI,2015-04-16,27557.28906,27787.98047,27470.09961,27739.71094,27739.71094
HSI,2015-04-17,27808.24023,27969.41016,27597.67969,27653.11914,27653.11914
HSI,2015-04-20,27770.78906,27770.78906,26959.76953,27094.92969,27094.92969
HSI,2015-04-21,27404.15039,27925.35938,27404.15039,27850.49023,27850.49023
HSI,2015-04-22,27821.32031,28048.46094,27727.85938,27933.84961,27933.84961
HSI,2015-04-23,28112.38086,28213.63086,27804.0293,27827.69922,27827.69922
HSI,2015-04-24,27978.39063,28089.36914,27591.57031,28060.98047,28060.98047
HSI,2015-04-27,28245.14063,28588.51953,28245.14063,28433.58984,28433.58984
HSI,2015-04-28,28448.2207,28548.44922,28251.99023,28442.75,28442.75
HSI,2015-04-29,28453.09961,28453.09961,28201.75977,28400.33984,28400.33984
HSI,2015-04-30,28289.14063,28317.86914,27997.90039,28133.0,28133.0
HSI,2015-05-04,28231.25977,28343.74023,28017.19922,28123.82031,28123.82031
HSI,2015-05-05,28295.7207,28316.63086,27598.16992,27755.53906,27755.53906
HSI,2015-05-06,27698.09961,28054.67969,27570.41016,27640.91016,27640.91016
HSI,2015-05-07,27567.61914,27604.49023,27207.2793,27289.9707,27289.9707
HSI,2015-05-08,27557.51953,27652.61914,27367.10938,27577.33984,27577.33984
HSI,2015-05-11,27837.03906,27837.2793,27582.23047,27718.19922,27718.19922
HSI,2015-05-12,27664.17969,27693.63086,27395.91016,27407.17969,27407.17969
HSI,2015-05-13,27473.5,27524.82031,27191.0293,27249.2793,27249.2793
HSI,2015-05-14,27395.91992,27397.66992,27192.92969,27286.55078,27286.55078
HSI,2015-05-15,27459.58008,27928.59961,27315.09961,27822.2793,27822.2793
HSI,2015-05-18,27792.43945,27792.43945,27435.57031,27591.25,27591.25
HSI,2015-05-19,27597.07031,27765.55078,27500.75977,27693.53906,27693.53906
HSI,2015-05-20,27751.43945,27751.43945,27490.33008,27585.05078,27585.05078
HSI,2015-05-21,27507.32031,27611.7207,27393.31055,27523.7207,27523.7207
HSI,2015-05-22,27723.66992,28041.32031,27696.9707,27992.83008,27992.83008
HSI,2015-05-26,28462.32031,28524.59961,28237.49023,28249.85938,28249.85938
HSI,2015-05-27,28214.66016,28214.66016,27982.14063,28081.21094,28081.21094
HSI,2015-05-28,28162.25,28162.25,27242.10938,27454.31055,27454.31055
HSI,2015-05-29,27398.2793,27604.26953,27255.89063,27424.18945,27424.18945
HSI,2015-06-01,27373.06055,27766.32031,27241.94922,27597.16016,27597.16016
HSI,2015-06-02,27473.44922,27602.88086,27348.13086,27466.7207,27466.7207
HSI,2015-06-03,27716.33984,27767.23047,27508.83984,27657.4707,27657.4707
HSI,2015-06-04,27645.35938,27854.74023,27094.5,27551.89063,27551.89063
HSI,2015-06-05,27538.06055,27646.7207,27211.35938,27260.16016,27260.16016
HSI,2015-06-08,27147.24023,27428.58984,27060.24023,27316.2793,27316.2793
HSI,2015-06-09,27295.88086,27322.14063,26971.57031,26989.51953,26989.51953
HSI,2015-06-10,27052.78906,27116.91992,26573.96094,26687.64063,26687.64063
HSI,2015-06-11,26938.15039,26991.50977,26839.42969,26907.84961,26907.84961
HSI,2015-06-12,27082.59961,27356.50977,26987.51953,27280.53906,27280.53906
HSI,2015-06-15,27095.17969,27131.35938,26841.51953,26861.81055,26861.81055
HSI,2015-06-16,26807.66992,26892.88086,26553.03906,26566.69922,26566.69922
HSI,2015-06-17,26671.19922,26880.78906,26555.96094,26753.78906,26753.78906
HSI,2015-06-18,26786.5293,26873.66992,26595.96094,26694.66016,26694.66016
HSI,2015-06-19,26885.73047,27011.94922,26701.7207,26760.5293,26760.5293
HSI,2015-06-22,26854.32031,27166.51953,26811.66016,27080.84961,27080.84961
HSI,2015-06-23,27126.4707,27406.41016,27008.50977,27333.46094,27333.46094
HSI,2015-06-24,27397.36914,27470.5,27292.84961,27404.9707,27404.9707
HSI,2015-06-25,27329.16992,27350.49023,27120.7207,27145.75,27145.75
HSI,2015-06-26,27016.08984,27016.08984,26522.44922,26663.86914,26663.86914
HSI,2015-06-29,26560.13086,26631.50977,25617.7793,25966.98047,25966.98047
HSI,2015-06-30,25944.0293,26470.43945,25885.66016,26250.0293,26250.0293
HSI,2015-07-02,26459.42969,26459.42969,26135.61914,26282.32031,26282.32031
HSI,2015-07-03,26349.83984,26402.84961,25933.11914,26064.10938,26064.10938
HSI,2015-07-06,26083.99023,26261.5293,24750.31055,25236.2793,25236.2793
HSI,2015-07-07,25391.75977,25439.33984,24819.25977,24975.31055,24975.31055
HSI,2015-07-08,24411.30078,24411.30078,22836.82031,23516.56055,23516.56055
HSI,2015-07-09,23435.5,24695.75,23332.90039,24392.78906,24392.78906
HSI,2015-07-10,24567.91992,25015.16992,24567.91992,24901.2793,24901.2793
HSI,2015-07-13,24709.58008,25275.75977,24596.43945,25224.00977,25224.00977
HSI,2015-07-14,25184.06055,25250.94922,24906.4707,25120.91016,25120.91016
HSI,2015-07-15,25219.44922,25219.44922,24862.65039,25055.75977,25055.75977
HSI,2015-07-16,24976.08008,25170.34961,24841.14063,25162.7793,25162.7793
HSI,2015-07-17,25246.64063,25517.44922,25183.85938,25415.26953,25415.26953
HSI,2015-07-20,25540.31055,25540.31055,25298.96094,25404.81055,25404.81055
HSI,2015-07-21,25428.88086,25634.32031,25342.68945,25536.42969,25536.42969
HSI,2015-07-22,25401.78906,25401.78906,25177.59961,25282.61914,25282.61914
HSI,2015-07-23,25308.55078,25500.99023,25250.35938,25398.84961,25398.84961
HSI,2015-07-24,25279.94922,25279.94922,25073.19922,25128.50977,25128.50977
HSI,2015-07-27,24906.7793,24908.58008,24282.21094,24351.96094,24351.96094
HSI,2015-07-28,24269.90039,24947.34961,24140.61914,24503.93945,24503.93945
HSI,2015-07-29,24630.43945,24718.64063,24444.4707,24619.44922,24619.44922
HSI,2015-07-30,24822.41992,24872.69922,24478.07031,24497.98047,24497.98047
HSI,2015-07-31,24650.92969,24661.18945,24467.83008,24636.2793,24636.2793
HSI,2015-08-03,24533.14063,24533.14063,24232.59961,24411.41992,24411.41992
HSI,2015-08-04,24364.41016,24519.34961,24217.7793,24406.11914,24406.11914
HSI,2015-08-05,24466.30078,24582.18945,24420.94922,24514.16016,24514.16016
HSI,2015-08-06,24527.74023,24527.74023,24320.75,24375.2793,24375.2793
HSI,2015-08-07,24327.56055,24641.92969,24327.56055,24552.4707,24552.4707
HSI,2015-08-10,24433.66016,24602.66992,24135.64063,24521.11914,24521.11914
HSI,2015-08-11,24694.7793,24924.07031,24420.71094,24498.21094,24498.21094
HSI,2015-08-12,24269.10938,24324.18945,23826.96094,23916.01953,23916.01953
HSI,2015-08-13,23935.48047,24133.86914,23860.82031,24018.80078,24018.80078
HSI,2015-08-14,24055.01953,24126.30078,23957.35938,23991.0293,23991.0293
HSI,2015-08-17,23945.59961,23950.57031,23699.83984,23814.65039,23814.65039
HSI,2015-08-18,23956.85938,24024.36914,23464.34961,23474.9707,23474.9707
HSI,2015-08-19,23555.01953,23586.78906,23138.73047,23167.84961,23167.84961
HSI,2015-08-20,22973.86914,23033.9707,22610.5293,22757.4707,22757.4707
HSI,2015-08-21,22343.25,22492.78906,22185.84961,22409.61914,22409.61914
HSI,2015-08-24,21605.9707,21679.44922,21136.48047,21251.57031,21251.57031
HSI,2015-08-25,21119.5293,21871.40039,20865.25977,21404.96094,21404.96094
HSI,2015-08-26,21434.25,21686.44922,21060.08984,21080.39063,21080.39063
HSI,2015-08-27,21758.61914,21963.42969,21407.58984,21838.53906,21838.53906
HSI,2015-08-28,22424.40039,22424.40039,21585.33008,21612.39063,21612.39063
HSI,2015-08-31,21793.01953,21793.01953,21399.61914,21670.58008,21670.58008
HSI,2015-09-01,21692.7793,21692.7793,21170.85938,21185.42969,21185.42969
HSI,2015-09-02,21101.41992,21288.5293,20771.76953,20934.93945,20934.93945
HSI,2015-09-04,21158.92969,21174.85938,20715.01953,20840.60938,20840.60938
HSI,2015-09-07,20683.31055,21056.39063,20579.92969,20583.51953,20583.51953
HSI,2015-09-08,20636.83008,21431.99023,20524.88086,21259.03906,21259.03906
HSI,2015-09-09,21632.68945,22228.58984,21529.81055,22131.31055,22131.31055
HSI,2015-09-10,21667.85938,21771.57031,21492.08984,21562.5,21562.5
HSI,2015-09-11,21710.13086,21909.82031,21472.16016,21504.36914,21504.36914
HSI,2015-09-14,21678.88086,21762.15039,21441.71094,21561.90039,21561.90039
HSI,2015-09-15,21527.5293,21634.48047,21411.16992,21455.23047,21455.23047
HSI,2015-09-16,21731.33984,22103.06055,21608.5,21966.66016,21966.66016
HSI,2015-09-17,22172.67969,22203.35938,21718.71094,21854.63086,21854.63086
HSI,2015-09-18,21807.25,22052.10938,21807.25,21920.83008,21920.83008
HSI,2015-09-21,21614.42969,21778.06055,21590.69922,21756.92969,21756.92969
HSI,2015-09-22,21794.33984,22111.66992,21768.98047,21796.58008,21796.58008
HSI,2015-09-23,21529.4707,21577.44922,21008.60938,21302.91016,21302.91016
HSI,2015-09-24,21304.90039,21363.21094,21053.5,21095.98047,21095.98047
HSI,2015-09-25,21070.39063,21318.33008,20957.99023,21186.32031,21186.32031
HSI,2015-09-29,20579.2207,20579.2207,20368.11914,20556.59961,20556.59961
HSI,2015-09-30,20795.92969,20939.39063,20683.10938,20846.30078,20846.30078
HSI,2015-10-02,21172.93945,21530.80078,21130.10938,21506.08984,21506.08984
HSI,2015-10-05,21930.9707,21980.83984,21739.90039,21854.5,21854.5
HSI,2015-10-06,22169.09961,22169.09961,21719.28906,21831.61914,21831.61914
HSI,2015-10-07,21884.73047,22527.78906,21817.41992,22515.75977,22515.75977
HSI,2015-10-08,22588.68945,22588.68945,22201.10938,22354.91016,22354.91016
HSI,2015-10-09,22615.93945,22807.85938,22440.88086,22458.80078,22458.80078
HSI,2015-10-12,22614.33008,22779.5,22562.25977,22730.92969,22730.92969
HSI,2015-10-13,22677.59961,22798.90039,22515.73047,22600.46094,22600.46094
HSI,2015-10-14,22398.82031,22576.5,22356.56055,22439.91016,22439.91016
HSI,2015-10-15,22667.41992,22940.25,22567.65039,22888.16992,22888.16992
HSI,2015-10-16,23133.58984,23178.14063,22953.56055,23067.36914,23067.36914
HSI,2015-10-19,23085.60938,23100.66016,22913.59961,23075.60938,23075.60938
HSI,2015-10-20,22991.59961,23057.92969,22843.03906,22989.2207,22989.2207
HSI,2015-10-22,22795.58008,22869.58984,22727.58984,22845.36914,22845.36914
HSI,2015-10-23,23220.38086,23220.38086,23088.0293,23151.93945,23151.93945
HSI,2015-10-26,23423.64063,23423.64063,23066.93945,23116.25,23116.25
HSI,2015-10-27,23053.11914,23143.88086,22885.2207,23142.73047,23142.73047
HSI,2015-10-28,23070.69922,23120.25,22923.66016,22956.57031,22956.57031
HSI,2015-10-29,23054.5293,23054.5293,22811.32031,22819.93945,22819.93945
HSI,2015-10-30,22785.85938,22847.16016,22612.56055,22640.03906,22640.03906
HSI,2015-11-02,22502.2793,22605.80078,22332.71094,22370.03906,22370.03906
HSI,2015-11-03,22603.15039,22697.0,22560.16992,22568.42969,22568.42969
HSI,2015-11-04,22737.43945,23342.07031,22737.43945,23053.57031,23053.57031
HSI,2015-11-05,23045.09961,23180.26953,22960.61914,23051.03906,23051.03906
HSI,2015-11-06,22914.19922,22922.78906,22791.91016,22867.33008,22867.33008
HSI,2015-11-09,22753.50977,22970.83008,22689.25977,22726.76953,22726.76953
HSI,2015-11-10,22505.69922,22534.91992,22339.68945,22401.69922,22401.69922
HSI,2015-11-11,22394.15039,22479.46094,22324.41016,22352.16992,22352.16992
HSI,2015-11-12,22477.59961,22980.9707,22454.96094,22888.91992,22888.91992
HSI,2015-11-13,22494.08984,22519.33008,22318.61914,22396.14063,22396.14063
HSI,2015-11-16,21958.2793,22127.38086,21958.2793,22010.82031,22010.82031
HSI,2015-11-17,22315.17969,22497.33008,22243.96094,22264.25,22264.25
HSI,2015-11-18,22331.76953,22349.73047,22163.2793,22188.25977,22188.25977
HSI,2015-11-19,22423.88086,22559.06055,22416.0,22500.2207,22500.2207
HSI,2015-11-20,22510.44922,22790.07031,22412.0293,22754.7207,22754.7207
HSI,2015-11-23,22760.05078,22802.71094,22619.67969,22665.90039,22665.90039
HSI,2015-11-24,22593.08984,22629.75,22433.50977,22587.63086,22587.63086
HSI,2015-11-25,22533.5293,22617.21094,22436.00977,22498.0,22498.0
HSI,2015-11-26,22749.59961,22787.5,22453.68945,22488.93945,22488.93945
HSI,2015-11-27,22555.41992,22555.41992,22051.00977,22068.32031,22068.32031
HSI,2015-11-30,21974.81055,22195.25,21907.34961,21996.41992,21996.41992
HSI,2015-12-01,22197.81055,22477.50977,22143.57031,22381.34961,22381.34961
HSI,2015-12-02,22471.34961,22563.4707,22368.66016,22479.68945,22479.68945
HSI,2015-12-03,22327.03906,22485.25,22327.03906,22417.00977,22417.00977
HSI,2015-12-04,22142.10938,22242.49023,22108.46094,22235.89063,22235.89063
HSI,2015-12-07,22336.32031,22352.25,22200.55078,22203.2207,22203.2207
HSI,2015-12-08,22058.55078,22058.55078,21765.61914,21905.13086,21905.13086
HSI,2015-12-09,21773.76953,21872.33008,21755.68945,21803.75977,21803.75977
HSI,2015-12-10,21714.23047,21880.18945,21668.11914,21704.60938,21704.60938
HSI,2015-12-11,21719.16992,21731.39063,21440.69922,21464.05078,21464.05078
HSI,2015-12-14,21063.2793,21378.18945,21010.25977,21309.84961,21309.84961
HSI,2015-12-15,21215.53906,21442.21094,21215.53906,21274.36914,21274.36914
HSI,2015-12-16,21557.73047,21772.78906,21557.73047,21701.21094,21701.21094
HSI,2015-12-17,21841.08984,22005.18945,21763.75977,21872.06055,21872.06055
HSI,2015-12-18,21656.56055,21956.49023,21625.82031,21755.56055,21755.56055
HSI,2015-12-21,21641.16992,21871.2207,21641.16992,21791.67969,21791.67969
HSI,2015-12-22,21846.90039,21870.31055,21750.74023,21830.01953,21830.01953
HSI,2015-12-23,21869.40039,22103.63086,21846.48047,22040.58984,22040.58984
HSI,2015-12-24,22207.82031,22217.44922,22128.7207,22138.13086,22138.13086
HSI,2015-12-28,22151.73047,22151.73047,21880.50977,21919.61914,21919.61914
HSI,2015-12-29,21923.26953,22024.2793,21881.71094,21999.61914,21999.61914
HSI,2015-12-30,22094.58984,22114.56055,21868.0293,21882.15039,21882.15039
HSI,2015-12-31,21892.25,21970.33008,21864.11914,21914.40039,21914.40039
HSI,2016-01-04,21782.61914,21794.83984,21227.60938,21327.11914,21327.11914
HSI,2016-01-05,21318.68945,21452.74023,21095.90039,21188.7207,21188.7207
HSI,2016-01-06,21142.63086,21199.61914,20947.30078,20980.81055,20980.81055
HSI,2016-01-07,20772.59961,20826.43945,20323.9707,20333.33984,20333.33984
HSI,2016-01-08,20491.88086,20596.41992,20324.61914,20453.71094,20453.71094
HSI,2016-01-11,19997.41992,20068.7793,19865.17969,19888.5,19888.5
HSI,2016-01-12,20030.0293,20130.80078,19694.99023,19711.75977,19711.75977
HSI,2016-01-13,20028.85938,20234.7793,19850.73047,19934.88086,19934.88086
HSI,2016-01-14,19578.91992,19893.88086,19509.08008,19817.41016,19817.41016
HSI,2016-01-15,19781.46094,19828.92969,19500.38086,19520.76953,19520.76953
HSI,2016-01-18,19287.38086,19439.49023,19195.56055,19237.44922,19237.44922
HSI,2016-01-19,19283.57031,19647.75,19204.2207,19635.81055,19635.81055
HSI,2016-01-20,19332.2207,19332.2207,18833.88086,18886.30078,18886.30078
HSI,2016-01-21,19079.13086,19238.26953,18534.30078,18542.15039,18542.15039
HSI,2016-01-22,19000.78906,19152.80078,18769.60938,19080.50977,19080.50977
HSI,2016-01-25,19341.41016,19490.26953,19291.91016,19340.14063,19340.14063
HSI,2016-01-26,19068.83984,19098.07031,18811.83008,18860.80078,18860.80078
HSI,2016-01-27,19211.85938,19216.99023,18931.33984,19052.44922,19052.44922
HSI,2016-01-28,19093.76953,19223.58984,18982.2207,19195.83008,19195.83008
HSI,2016-01-29,19138.41992,19709.99023,19130.58984,19683.10938,19683.10938
HSI,2016-02-01,19770.96094,19770.96094,19444.25977,19595.5,19595.5
HSI,2016-02-02,19474.86914,19628.57031,19403.49023,19446.83984,19446.83984
HSI,2016-02-03,18910.88086,19032.71094,18764.82031,18991.58984,18991.58984
HSI,2016-02-04,19190.35938,19338.36914,19166.17969,19183.08984,19183.08984
HSI,2016-02-05,19287.35938,19397.88086,19230.0,19288.16992,19288.16992
HSI,2016-02-11,18486.92969,18627.50977,18446.56055,18545.80078,18545.80078
HSI,2016-02-12,18278.80078,18482.33008,18278.80078,18319.58008,18319.58008
HSI,2016-02-15,18668.86914,18937.06055,18668.86914,18918.14063,18918.14063
HSI,2016-02-16,19013.74023,19260.66992,18974.59961,19122.08008,19122.08008
HSI,2016-02-17,19198.17969,19308.53906,18909.06055,18924.57031,18924.57031
HSI,2016-02-18,19409.21094,19436.39063,19266.2207,19363.08008,19363.08008
HSI,2016-02-19,19238.42969,19342.0293,19210.65039,19285.5,19285.5
HSI,2016-02-22,19374.24023,19524.9707,19374.24023,19464.08984,19464.08984
HSI,2016-02-23,19506.93945,19519.84961,19328.25977,19414.7793,19414.7793
HSI,2016-02-24,19282.33984,19360.80078,19060.16016,19192.44922,19192.44922
HSI,2016-02-25,19215.49023,19215.49023,18867.69922,18888.75,18888.75
HSI,2016-02-26,19179.94922,19436.71094,19122.56055,19364.15039,19364.15039
HSI,2016-02-29,19366.16992,19377.7207,19053.7793,19111.92969,19111.92969
HSI,2016-03-01,19259.99023,19420.0,19108.30078,19407.46094,19407.46094
HSI,2016-03-02,19788.16992,20058.11914,19783.91992,20003.49023,20003.49023
HSI,2016-03-03,20082.00977,20082.00977,19791.59961,19941.75977,19941.75977
HSI,2016-03-04,20052.09961,20200.38086,19977.42969,20176.69922,20176.69922
HSI,2016-03-07,20306.08984,20331.68945,20095.63086,20159.7207,20159.7207
HSI,2016-03-08,20132.09961,20137.73047,19902.75,20011.58008,20011.58008
HSI,2016-03-09,19898.74023,20005.41016,19818.41992,19996.25977,19996.25977
HSI,2016-03-10,20055.41992,20184.23047,19923.53906,19984.41992,19984.41992
HSI,2016-03-11,19900.66992,20238.7207,19853.63086,20199.59961,20199.59961
HSI,2016-03-14,20371.58984,20512.0293,20328.88086,20435.33984,20435.33984
HSI,2016-03-15,20298.15039,20366.56055,20254.58984,20288.76953,20288.76953
HSI,2016-03-16,20339.90039,20383.19922,20168.74023,20257.69922,20257.69922
HSI,2016-03-17,20580.06055,20619.33984,20435.65039,20503.81055,20503.81055
HSI,2016-03-18,20599.18945,20687.9707,20514.9707,20671.63086,20671.63086
HSI,2016-03-21,20738.25,20772.46094,20618.56055,20684.15039,20684.15039
HSI,2016-03-22,20765.07031,20765.07031,20576.80078,20666.75,20666.75
HSI,2016-03-23,20629.40039,20693.48047,20513.60938,20615.23047,20615.23047
